"iso_code3","category","Sex","Language","Location","mlevel1_m","mlevel1_se","mlevel1_no","year","grade","level","survey","rlevel1_m","rlevel1_se","rlevel1_no","Wealth","slevel1_m","slevel1_se","slevel1_no","COUNTRY","iso_num"
"ROU","Sex & Wealth","Female",,,0.6327,0.0327,286,2018,,"Upper secondary","PISA",,,,"4",,,,"Romania",642
"ROU","Sex & Wealth","Female",,,0.8013,0.0293,374,2018,,"Upper secondary","PISA",,,,"5",,,,"Romania",642
"ROU","Sex & Wealth","Male",,,0.292,0.0266,160,2018,,"Upper secondary","PISA",,,,"1",,,,"Romania",642
"ROU","Sex & Wealth","Male",,,0.4635,0.031,246,2018,,"Upper secondary","PISA",,,,"2",,,,"Romania",642
"ROU","Sex & Wealth","Male",,,0.5435,0.0357,265,2018,,"Upper secondary","PISA",,,,"3",,,,"Romania",642
"ROU","Sex & Wealth","Male",,,0.6152,0.0292,343,2018,,"Upper secondary","PISA",,,,"4",,,,"Romania",642
"ROU","Sex & Wealth","Male",,,0.7809,0.0281,428,2018,,"Upper secondary","PISA",,,,"5",,,,"Romania",642
"RUS","Sex & Wealth","Female",,,0.651,0.0265,481,2018,,"Upper secondary","PISA",,,,"1",,,,"Russian Federation",643
"RUS","Sex & Wealth","Female",,,0.7455,0.0221,560,2018,,"Upper secondary","PISA",,,,"2",,,,"Russian Federation",643
"RUS","Sex & Wealth","Female",,,0.8184,0.021,611,2018,,"Upper secondary","PISA",,,,"3",,,,"Russian Federation",643
"RUS","Sex & Wealth","Female",,,0.8514,0.0177,638,2018,,"Upper secondary","PISA",,,,"4",,,,"Russian Federation",643
"RUS","Sex & Wealth","Female",,,0.8793,0.0171,661,2018,,"Upper secondary","PISA",,,,"5",,,,"Russian Federation",643
"RUS","Sex & Wealth","Male",,,0.6581,0.0271,464,2018,,"Upper secondary","PISA",,,,"1",,,,"Russian Federation",643
"RUS","Sex & Wealth","Male",,,0.732,0.0271,558,2018,,"Upper secondary","PISA",,,,"2",,,,"Russian Federation",643
"RUS","Sex & Wealth","Male",,,0.8136,0.0205,591,2018,,"Upper secondary","PISA",,,,"3",,,,"Russian Federation",643
"RUS","Sex & Wealth","Male",,,0.8424,0.0183,607,2018,,"Upper secondary","PISA",,,,"4",,,,"Russian Federation",643
"RUS","Sex & Wealth","Male",,,0.8786,0.02,650,2018,,"Upper secondary","PISA",,,,"5",,,,"Russian Federation",643
"SAU","Sex & Wealth","Female",,,0.1321,0.0213,77,2018,,"Upper secondary","PISA",,,,"1",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Female",,,0.2104,0.0282,139,2018,,"Upper secondary","PISA",,,,"2",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Female",,,0.2778,0.0231,186,2018,,"Upper secondary","PISA",,,,"3",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Female",,,0.3557,0.0304,195,2018,,"Upper secondary","PISA",,,,"4",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Female",,,0.4895,0.0396,325,2018,,"Upper secondary","PISA",,,,"5",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Male",,,0.1164,0.0218,92,2018,,"Upper secondary","PISA",,,,"1",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Male",,,0.1899,0.0226,110,2018,,"Upper secondary","PISA",,,,"2",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Male",,,0.2743,0.0308,186,2018,,"Upper secondary","PISA",,,,"3",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Male",,,0.3052,0.0278,212,2018,,"Upper secondary","PISA",,,,"4",,,,"Saudi Arabia",682
"SAU","Sex & Wealth","Male",,,0.4417,0.0394,260,2018,,"Upper secondary","PISA",,,,"5",,,,"Saudi Arabia",682
"SGP","Sex & Wealth","Female",,,0.8391,0.0183,497,2018,,"Upper secondary","PISA",,,,"1",,,,"Singapore",702
"SGP","Sex & Wealth","Female",,,0.9003,0.0142,573,2018,,"Upper secondary","PISA",,,,"2",,,,"Singapore",702
"SGP","Sex & Wealth","Female",,,0.9526,0.0098,608,2018,,"Upper secondary","PISA",,,,"3",,,,"Singapore",702
"SGP","Sex & Wealth","Female",,,0.9805,0.0068,643,2018,,"Upper secondary","PISA",,,,"4",,,,"Singapore",702
"SGP","Sex & Wealth","Female",,,0.9876,0.005,713,2018,,"Upper secondary","PISA",,,,"5",,,,"Singapore",702
"SGP","Sex & Wealth","Male",,,0.8285,0.0141,594,2018,,"Upper secondary","PISA",,,,"1",,,,"Singapore",702
"SGP","Sex & Wealth","Male",,,0.9137,0.0134,625,2018,,"Upper secondary","PISA",,,,"2",,,,"Singapore",702
"SGP","Sex & Wealth","Male",,,0.9314,0.012,649,2018,,"Upper secondary","PISA",,,,"3",,,,"Singapore",702
"SGP","Sex & Wealth","Male",,,0.968,0.0087,647,2018,,"Upper secondary","PISA",,,,"4",,,,"Singapore",702
"SGP","Sex & Wealth","Male",,,0.9772,0.0084,591,2018,,"Upper secondary","PISA",,,,"5",,,,"Singapore",702
"SRB","Sex & Wealth","Female",,,0.4323,0.0309,266,2018,,"Upper secondary","PISA",,,,"1",,,,"Serbia",688
"SRB","Sex & Wealth","Female",,,0.5527,0.0286,371,2018,,"Upper secondary","PISA",,,,"2",,,,"Serbia",688
"SRB","Sex & Wealth","Female",,,0.603,0.0252,411,2018,,"Upper secondary","PISA",,,,"3",,,,"Serbia",688
"SRB","Sex & Wealth","Female",,,0.6646,0.0244,430,2018,,"Upper secondary","PISA",,,,"4",,,,"Serbia",688
"SRB","Sex & Wealth","Female",,,0.7863,0.0245,520,2018,,"Upper secondary","PISA",,,,"5",,,,"Serbia",688
"SRB","Sex & Wealth","Male",,,0.4484,0.0271,311,2018,,"Upper secondary","PISA",,,,"1",,,,"Serbia",688
"SRB","Sex & Wealth","Male",,,0.5337,0.0259,349,2018,,"Upper secondary","PISA",,,,"2",,,,"Serbia",688
"SRB","Sex & Wealth","Male",,,0.5916,0.0272,373,2018,,"Upper secondary","PISA",,,,"3",,,,"Serbia",688
"SRB","Sex & Wealth","Male",,,0.6525,0.0267,439,2018,,"Upper secondary","PISA",,,,"4",,,,"Serbia",688
"SRB","Sex & Wealth","Male",,,0.7883,0.0254,523,2018,,"Upper secondary","PISA",,,,"5",,,,"Serbia",688
"SVK","Sex & Wealth","Female",,,0.4657,0.0309,288,2018,,"Upper secondary","PISA",,,,"1",,,,"Slovakia",703
"SVK","Sex & Wealth","Female",,,0.711,0.0281,427,2018,,"Upper secondary","PISA",,,,"2",,,,"Slovakia",703
"SVK","Sex & Wealth","Female",,,0.7873,0.0224,457,2018,,"Upper secondary","PISA",,,,"3",,,,"Slovakia",703
"SVK","Sex & Wealth","Female",,,0.8792,0.0161,518,2018,,"Upper secondary","PISA",,,,"4",,,,"Slovakia",703
"SVK","Sex & Wealth","Female",,,0.9397,0.0123,558,2018,,"Upper secondary","PISA",,,,"5",,,,"Slovakia",703
"SVK","Sex & Wealth","Male",,,0.5238,0.0313,301,2018,,"Upper secondary","PISA",,,,"1",,,,"Slovakia",703
"SVK","Sex & Wealth","Male",,,0.6947,0.0285,422,2018,,"Upper secondary","PISA",,,,"2",,,,"Slovakia",703
"SVK","Sex & Wealth","Male",,,0.7695,0.0213,483,2018,,"Upper secondary","PISA",,,,"3",,,,"Slovakia",703
"SVK","Sex & Wealth","Male",,,0.8398,0.0189,496,2018,,"Upper secondary","PISA",,,,"4",,,,"Slovakia",703
"SVK","Sex & Wealth","Male",,,0.9242,0.0161,540,2018,,"Upper secondary","PISA",,,,"5",,,,"Slovakia",703
"SVN","Sex & Wealth","Female",,,0.6865,0.0295,393,2018,,"Upper secondary","PISA",,,,"1",,,,"Slovenia",705
"SVN","Sex & Wealth","Female",,,0.7923,0.0255,474,2018,,"Upper secondary","PISA",,,,"2",,,,"Slovenia",705
"SVN","Sex & Wealth","Female",,,0.8076,0.0273,466,2018,,"Upper secondary","PISA",,,,"3",,,,"Slovenia",705
"SVN","Sex & Wealth","Female",,,0.905,0.017,520,2018,,"Upper secondary","PISA",,,,"4",,,,"Slovenia",705
"SVN","Sex & Wealth","Female",,,0.9622,0.0086,575,2018,,"Upper secondary","PISA",,,,"5",,,,"Slovenia",705
"SVN","Sex & Wealth","Male",,,0.7018,0.0286,465,2018,,"Upper secondary","PISA",,,,"1",,,,"Slovenia",705
"SVN","Sex & Wealth","Male",,,0.776,0.0275,500,2018,,"Upper secondary","PISA",,,,"2",,,,"Slovenia",705
"SVN","Sex & Wealth","Male",,,0.8214,0.0188,557,2018,,"Upper secondary","PISA",,,,"3",,,,"Slovenia",705
"SVN","Sex & Wealth","Male",,,0.8937,0.0144,580,2018,,"Upper secondary","PISA",,,,"4",,,,"Slovenia",705
"SVN","Sex & Wealth","Male",,,0.9277,0.0107,598,2018,,"Upper secondary","PISA",,,,"5",,,,"Slovenia",705
"SWE","Sex & Wealth","Female",,,0.6402,0.0265,353,2018,,"Upper secondary","PISA",,,,"1",,,,"Sweden",752
"SWE","Sex & Wealth","Female",,,0.7797,0.0223,422,2018,,"Upper secondary","PISA",,,,"2",,,,"Sweden",752
"SWE","Sex & Wealth","Female",,,0.8507,0.0198,464,2018,,"Upper secondary","PISA",,,,"3",,,,"Sweden",752
"SWE","Sex & Wealth","Female",,,0.8999,0.0151,474,2018,,"Upper secondary","PISA",,,,"4",,,,"Sweden",752
"SWE","Sex & Wealth","Female",,,0.9421,0.0138,520,2018,,"Upper secondary","PISA",,,,"5",,,,"Sweden",752
"SWE","Sex & Wealth","Male",,,0.6763,0.0283,352,2018,,"Upper secondary","PISA",,,,"1",,,,"Sweden",752
"SWE","Sex & Wealth","Male",,,0.7876,0.0257,417,2018,,"Upper secondary","PISA",,,,"2",,,,"Sweden",752
"SWE","Sex & Wealth","Male",,,0.8424,0.0223,437,2018,,"Upper secondary","PISA",,,,"3",,,,"Sweden",752
"SWE","Sex & Wealth","Male",,,0.8912,0.0153,484,2018,,"Upper secondary","PISA",,,,"4",,,,"Sweden",752
"SWE","Sex & Wealth","Male",,,0.8973,0.0156,457,2018,,"Upper secondary","PISA",,,,"5",,,,"Sweden",752
"TAP","Sex & Wealth","Female",,,0.7268,0.0248,520,2018,,"Upper secondary","PISA",,,,"1",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Female",,,0.8414,0.017,593,2018,,"Upper secondary","PISA",,,,"2",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Female",,,0.886,0.0149,627,2018,,"Upper secondary","PISA",,,,"3",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Female",,,0.9203,0.0132,653,2018,,"Upper secondary","PISA",,,,"4",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Female",,,0.9676,0.0092,685,2018,,"Upper secondary","PISA",,,,"5",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Male",,,0.7265,0.0227,494,2018,,"Upper secondary","PISA",,,,"1",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Male",,,0.835,0.0175,593,2018,,"Upper secondary","PISA",,,,"2",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Male",,,0.8667,0.0151,629,2018,,"Upper secondary","PISA",,,,"3",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Male",,,0.9099,0.0125,653,2018,,"Upper secondary","PISA",,,,"4",,,,"Chinese Taipei",
"TAP","Sex & Wealth","Male",,,0.9186,0.0124,660,2018,,"Upper secondary","PISA",,,,"5",,,,"Chinese Taipei",
"THA","Sex & Wealth","Female",,,0.4015,0.0265,366,2018,,"Upper secondary","PISA",,,,"1",,,,"Thailand",764
"THA","Sex & Wealth","Female",,,0.45,0.0243,429,2018,,"Upper secondary","PISA",,,,"2",,,,"Thailand",764
"THA","Sex & Wealth","Female",,,0.4709,0.0228,436,2018,,"Upper secondary","PISA",,,,"3",,,,"Thailand",764
"THA","Sex & Wealth","Female",,,0.5763,0.0261,568,2018,,"Upper secondary","PISA",,,,"4",,,,"Thailand",764
"THA","Sex & Wealth","Female",,,0.8122,0.0271,825,2018,,"Upper secondary","PISA",,,,"5",,,,"Thailand",764
"THA","Sex & Wealth","Male",,,0.3291,0.0274,245,2018,,"Upper secondary","PISA",,,,"1",,,,"Thailand",764
"THA","Sex & Wealth","Male",,,0.347,0.0275,260,2018,,"Upper secondary","PISA",,,,"2",,,,"Thailand",764
"THA","Sex & Wealth","Male",,,0.3723,0.0284,301,2018,,"Upper secondary","PISA",,,,"3",,,,"Thailand",764
"THA","Sex & Wealth","Male",,,0.4909,0.039,435,2018,,"Upper secondary","PISA",,,,"4",,,,"Thailand",764
"THA","Sex & Wealth","Male",,,0.7548,0.0387,642,2018,,"Upper secondary","PISA",,,,"5",,,,"Thailand",764
"TUR","Sex & Wealth","Female",,,0.5107,0.0333,358,2018,,"Upper secondary","PISA",,,,"1",,,,"Turkey",792
"TUR","Sex & Wealth","Female",,,0.5455,0.0285,382,2018,,"Upper secondary","PISA",,,,"2",,,,"Turkey",792
"TUR","Sex & Wealth","Female",,,0.5789,0.0256,368,2018,,"Upper secondary","PISA",,,,"3",,,,"Turkey",792
"TUR","Sex & Wealth","Female",,,0.6442,0.0268,423,2018,,"Upper secondary","PISA",,,,"4",,,,"Turkey",792
"TUR","Sex & Wealth","Female",,,0.8433,0.0214,564,2018,,"Upper secondary","PISA",,,,"5",,,,"Turkey",792
"TUR","Sex & Wealth","Male",,,0.5323,0.0352,350,2018,,"Upper secondary","PISA",,,,"1",,,,"Turkey",792
"TUR","Sex & Wealth","Male",,,0.5778,0.0301,401,2018,,"Upper secondary","PISA",,,,"2",,,,"Turkey",792
"TUR","Sex & Wealth","Male",,,0.6066,0.0267,459,2018,,"Upper secondary","PISA",,,,"3",,,,"Turkey",792
"TUR","Sex & Wealth","Male",,,0.6423,0.0241,448,2018,,"Upper secondary","PISA",,,,"4",,,,"Turkey",792
"TUR","Sex & Wealth","Male",,,0.8333,0.0183,589,2018,,"Upper secondary","PISA",,,,"5",,,,"Turkey",792
"UKR","Sex & Wealth","Female",,,0.4141,0.031,229,2018,,"Upper secondary","PISA",,,,"1",,,,"Ukraine",804
"UKR","Sex & Wealth","Female",,,0.5406,0.0285,318,2018,,"Upper secondary","PISA",,,,"2",,,,"Ukraine",804
"UKR","Sex & Wealth","Female",,,0.6221,0.031,351,2018,,"Upper secondary","PISA",,,,"3",,,,"Ukraine",804
"UKR","Sex & Wealth","Female",,,0.729,0.0276,386,2018,,"Upper secondary","PISA",,,,"4",,,,"Ukraine",804
"UKR","Sex & Wealth","Female",,,0.8396,0.0215,524,2018,,"Upper secondary","PISA",,,,"5",,,,"Ukraine",804
"UKR","Sex & Wealth","Male",,,0.4468,0.0247,299,2018,,"Upper secondary","PISA",,,,"1",,,,"Ukraine",804
"UKR","Sex & Wealth","Male",,,0.5741,0.0295,356,2018,,"Upper secondary","PISA",,,,"2",,,,"Ukraine",804
"UKR","Sex & Wealth","Male",,,0.6938,0.0277,454,2018,,"Upper secondary","PISA",,,,"3",,,,"Ukraine",804
"UKR","Sex & Wealth","Male",,,0.7134,0.0252,474,2018,,"Upper secondary","PISA",,,,"4",,,,"Ukraine",804
"UKR","Sex & Wealth","Male",,,0.8633,0.0215,485,2018,,"Upper secondary","PISA",,,,"5",,,,"Ukraine",804
"URY","Sex & Wealth","Female",,,0.2414,0.0236,133,2018,,"Upper secondary","PISA",,,,"1",,,,"Uruguay",858
"URY","Sex & Wealth","Female",,,0.3581,0.027,200,2018,,"Upper secondary","PISA",,,,"2",,,,"Uruguay",858
"URY","Sex & Wealth","Female",,,0.4569,0.0308,225,2018,,"Upper secondary","PISA",,,,"3",,,,"Uruguay",858
"URY","Sex & Wealth","Female",,,0.5649,0.0336,288,2018,,"Upper secondary","PISA",,,,"4",,,,"Uruguay",858
"URY","Sex & Wealth","Female",,,0.7462,0.031,400,2018,,"Upper secondary","PISA",,,,"5",,,,"Uruguay",858
"URY","Sex & Wealth","Male",,,0.2876,0.0323,132,2018,,"Upper secondary","PISA",,,,"1",,,,"Uruguay",858
"URY","Sex & Wealth","Male",,,0.4225,0.0313,202,2018,,"Upper secondary","PISA",,,,"2",,,,"Uruguay",858
"URY","Sex & Wealth","Male",,,0.4663,0.0277,227,2018,,"Upper secondary","PISA",,,,"3",,,,"Uruguay",858
"URY","Sex & Wealth","Male",,,0.5886,0.0308,288,2018,,"Upper secondary","PISA",,,,"4",,,,"Uruguay",858
"URY","Sex & Wealth","Male",,,0.7822,0.0253,374,2018,,"Upper secondary","PISA",,,,"5",,,,"Uruguay",858
"USA","Sex & Wealth","Female",,,0.5224,0.0291,255,2018,,"Upper secondary","PISA",,,,"1",,,,"United States",840
"USA","Sex & Wealth","Female",,,0.6321,0.0328,301,2018,,"Upper secondary","PISA",,,,"2",,,,"United States",840
"USA","Sex & Wealth","Female",,,0.7112,0.0249,319,2018,,"Upper secondary","PISA",,,,"3",,,,"United States",840
"USA","Sex & Wealth","Female",,,0.8138,0.0253,373,2018,,"Upper secondary","PISA",,,,"4",,,,"United States",840
"USA","Sex & Wealth","Female",,,0.9135,0.0169,421,2018,,"Upper secondary","PISA",,,,"5",,,,"United States",840
"USA","Sex & Wealth","Male",,,0.5224,0.0337,242,2018,,"Upper secondary","PISA",,,,"1",,,,"United States",840
"USA","Sex & Wealth","Male",,,0.649,0.0251,301,2018,,"Upper secondary","PISA",,,,"2",,,,"United States",840
"USA","Sex & Wealth","Male",,,0.7559,0.027,357,2018,,"Upper secondary","PISA",,,,"3",,,,"United States",840
"USA","Sex & Wealth","Male",,,0.8243,0.0202,411,2018,,"Upper secondary","PISA",,,,"4",,,,"United States",840
"USA","Sex & Wealth","Male",,,0.8987,0.0181,434,2018,,"Upper secondary","PISA",,,,"5",,,,"United States",840
"ALB","Language & Location",,"Yes","Rural",0.5359,0.0271,648,2018,,"Upper secondary","PISA",,,,,,,,"Albania",8
"ALB","Language & Location",,"Yes","Urban",0.6007,0.0155,2831,2018,,"Upper secondary","PISA",,,,,,,,"Albania",8
"ALB","Language & Location",,"No","Rural",0.4474,0.1206,27,2018,,"Upper secondary","PISA",,,,,,,,"Albania",8
"ALB","Language & Location",,"No","Urban",0.5258,0.055,91,2018,,"Upper secondary","PISA",,,,,,,,"Albania",8
"ARE","Language & Location",,"Yes","Rural",0.3083,0.0233,493,2018,,"Upper secondary","PISA",,,,,,,,"United Arab Emirates",784
"ARE","Language & Location",,"Yes","Urban",0.4828,0.0103,4088,2018,,"Upper secondary","PISA",,,,,,,,"United Arab Emirates",784
"ARE","Language & Location",,"No","Rural",0.6122,0.0511,67,2018,,"Upper secondary","PISA",,,,,,,,"United Arab Emirates",784
"ARE","Language & Location",,"No","Urban",0.6877,0.0136,4635,2018,,"Upper secondary","PISA",,,,,,,,"United Arab Emirates",784
"ARG","Language & Location",,"Yes","Rural",0.1087,0.0344,115,2018,,"Upper secondary","PISA",,,,,,,,"Argentina",32
"ARG","Language & Location",,"Yes","Urban",0.3335,0.0146,3989,2018,,"Upper secondary","PISA",,,,,,,,"Argentina",32
"ARG","Language & Location",,"No","Rural",0.0587,0.0523,3,2018,,"Upper secondary","PISA",,,,,,,,"Argentina",32
"ARG","Language & Location",,"No","Urban",0.1905,0.0396,69,2018,,"Upper secondary","PISA",,,,,,,,"Argentina",32
"AUS","Language & Location",,"Yes","Rural",0.6649,0.0495,376,2018,,"Upper secondary","PISA",,,,,,,,"Australia",36
"AUS","Language & Location",,"Yes","Urban",0.7919,0.0073,8055,2018,,"Upper secondary","PISA",,,,,,,,"Australia",36
"AUS","Language & Location",,"No","Rural",0.3672,0.1073,20,2018,,"Upper secondary","PISA",,,,,,,,"Australia",36
"AUS","Language & Location",,"No","Urban",0.7116,0.0177,1133,2018,,"Upper secondary","PISA",,,,,,,,"Australia",36
"AUT","Language & Location",,"Yes","Rural",0.7966,0.0443,299,2018,,"Upper secondary","PISA",,,,,,,,"Austria",40
"AUT","Language & Location",,"Yes","Urban",0.8451,0.0115,4318,2018,,"Upper secondary","PISA",,,,,,,,"Austria",40
"AUT","Language & Location",,"No","Rural",0.334,0.1437,14,2018,,"Upper secondary","PISA",,,,,,,,"Austria",40
"AUT","Language & Location",,"No","Urban",0.5926,0.0229,753,2018,,"Upper secondary","PISA",,,,,,,,"Austria",40
"BEL","Language & Location",,"Yes","Rural",0.8481,0.1082,86,2018,,"Upper secondary","PISA",,,,,,,,"Belgium",56
"BEL","Language & Location",,"Yes","Urban",0.8389,0.0087,5570,2018,,"Upper secondary","PISA",,,,,,,,"Belgium",56
"BEL","Language & Location",,"No","Rural",0.9379,0.0833,44,2018,,"Upper secondary","PISA",,,,,,,,"Belgium",56
"BEL","Language & Location",,"No","Urban",0.6357,0.0257,923,2018,,"Upper secondary","PISA",,,,,,,,"Belgium",56
"BGR","Language & Location",,"Yes","Rural",0.2745,0.0991,13,2018,,"Upper secondary","PISA",,,,,,,,"Bulgaria",100
"BGR","Language & Location",,"Yes","Urban",0.6106,0.0173,2692,2018,,"Upper secondary","PISA",,,,,,,,"Bulgaria",100
"BGR","Language & Location",,"No","Rural",0.2671,0.0878,12,2018,,"Upper secondary","PISA",,,,,,,,"Bulgaria",100
"BGR","Language & Location",,"No","Urban",0.3528,0.0364,208,2018,,"Upper secondary","PISA",,,,,,,,"Bulgaria",100
"BIH","Language & Location",,"Yes","Rural",0.3043,0.0451,127,2018,,"Upper secondary","PISA",,,,,,,,"Bosnia and Herzegovina",70
"BIH","Language & Location",,"Yes","Urban",0.4369,0.0163,2478,2018,,"Upper secondary","PISA",,,,,,,,"Bosnia and Herzegovina",70
"BIH","Language & Location",,"No","Rural",0.2074,0.1145,5,2018,,"Upper secondary","PISA",,,,,,,,"Bosnia and Herzegovina",70
"BIH","Language & Location",,"No","Urban",0.3945,0.0376,155,2018,,"Upper secondary","PISA",,,,,,,,"Bosnia and Herzegovina",70
"BLR","Language & Location",,"Yes","Rural",0.5231,0.0273,452,2018,,"Upper secondary","PISA",,,,,,,,"Belarus",112
"BLR","Language & Location",,"Yes","Urban",0.7495,0.0113,3548,2018,,"Upper secondary","PISA",,,,,,,,"Belarus",112
"BLR","Language & Location",,"No","Rural",0.4477,0.067,50,2018,,"Upper secondary","PISA",,,,,,,,"Belarus",112
"BLR","Language & Location",,"No","Urban",0.5864,0.0736,76,2018,,"Upper secondary","PISA",,,,,,,,"Belarus",112
"BRA","Language & Location",,"Yes","Rural",0.1241,0.0273,51,2018,,"Upper secondary","PISA",,,,,,,,"Brazil",76
"BRA","Language & Location",,"Yes","Urban",0.3362,0.0102,3099,2018,,"Upper secondary","PISA",,,,,,,,"Brazil",76
"BRA","Language & Location",,"No","Urban",0.2412,0.0524,36,2018,,"Upper secondary","PISA",,,,,,,,"Brazil",76
"BRN","Language & Location",,"Yes","Rural",0.6099,0.0901,23,2018,,"Upper secondary","PISA",,,,,,,,"Brunei Darussalam",96
"BRN","Language & Location",,"Yes","Urban",0.8221,0.0187,592,2018,,"Upper secondary","PISA",,,,,,,,"Brunei Darussalam",96
"BRN","Language & Location",,"No","Rural",0.4334,0.0175,375,2018,,"Upper secondary","PISA",,,,,,,,"Brunei Darussalam",96
"BRN","Language & Location",,"No","Urban",0.4948,0.007,2545,2018,,"Upper secondary","PISA",,,,,,,,"Brunei Darussalam",96
"CAN","Language & Location",,"Yes","Rural",0.7867,0.0188,1379,2018,,"Upper secondary","PISA",,,,,,,,"Canada",124
"CAN","Language & Location",,"Yes","Urban",0.8517,0.0076,12400,2018,,"Upper secondary","PISA",,,,,,,,"Canada",124
"CAN","Language & Location",,"No","Rural",0.7043,0.0784,155,2018,,"Upper secondary","PISA",,,,,,,,"Canada",124
"CAN","Language & Location",,"No","Urban",0.8237,0.0127,3581,2018,,"Upper secondary","PISA",,,,,,,,"Canada",124
"CHE","Language & Location",,"Yes","Rural",0.8717,0.035,273,2018,,"Upper secondary","PISA",,,,,,,,"Switzerland",756
"CHE","Language & Location",,"Yes","Urban",0.8795,0.0081,3479,2018,,"Upper secondary","PISA",,,,,,,,"Switzerland",756
"CHE","Language & Location",,"No","Rural",0.7615,0.0789,56,2018,,"Upper secondary","PISA",,,,,,,,"Switzerland",756
"CHE","Language & Location",,"No","Urban",0.7093,0.0217,1025,2018,,"Upper secondary","PISA",,,,,,,,"Switzerland",756
"CHL","Language & Location",,"Yes","Rural",0.238,0.0589,43,2018,,"Upper secondary","PISA",,,,,,,,"Chile",152
"CHL","Language & Location",,"Yes","Urban",0.5042,0.0153,3786,2018,,"Upper secondary","PISA",,,,,,,,"Chile",152
"CHL","Language & Location",,"No","Urban",0.5009,0.077,86,2018,,"Upper secondary","PISA",,,,,,,,"Chile",152
"COL","Language & Location",,"Yes","Rural",0.2005,0.043,191,2018,,"Upper secondary","PISA",,,,,,,,"Colombia",170
"COL","Language & Location",,"Yes","Urban",0.3758,0.0174,2639,2018,,"Upper secondary","PISA",,,,,,,,"Colombia",170
"COL","Language & Location",,"No","Rural",0.1851,0.1319,2,2018,,"Upper secondary","PISA",,,,,,,,"Colombia",170
"COL","Language & Location",,"No","Urban",0.3076,0.0659,36,2018,,"Upper secondary","PISA",,,,,,,,"Colombia",170
"CRI","Language & Location",,"Yes","Rural",0.2563,0.027,427,2018,,"Upper secondary","PISA",,,,,,,,"Costa Rica",188
"CRI","Language & Location",,"Yes","Urban",0.4422,0.0221,2397,2018,,"Upper secondary","PISA",,,,,,,,"Costa Rica",188
"CRI","Language & Location",,"No","Rural",0.1429,0.0778,7,2018,,"Upper secondary","PISA",,,,,,,,"Costa Rica",188
"CRI","Language & Location",,"No","Urban",0.4695,0.0636,60,2018,,"Upper secondary","PISA",,,,,,,,"Costa Rica",188
"CZE","Language & Location",,"Yes","Rural",0.6855,0.0408,230,2018,,"Upper secondary","PISA",,,,,,,,"Czech Republic",203
"CZE","Language & Location",,"Yes","Urban",0.8214,0.01,5147,2018,,"Upper secondary","PISA",,,,,,,,"Czech Republic",203
"CZE","Language & Location",,"No","Rural",0.4711,0.156,10,2018,,"Upper secondary","PISA",,,,,,,,"Czech Republic",203
"CZE","Language & Location",,"No","Urban",0.6225,0.0515,237,2018,,"Upper secondary","PISA",,,,,,,,"Czech Republic",203
"DEU","Language & Location",,"Yes","Rural",0.8493,0.1203,40,2018,,"Upper secondary","PISA",,,,,,,,"Germany",276
"DEU","Language & Location",,"Yes","Urban",0.848,0.0115,2878,2018,,"Upper secondary","PISA",,,,,,,,"Germany",276
"DEU","Language & Location",,"No","Urban",0.5672,0.0285,396,2018,,"Upper secondary","PISA",,,,,,,,"Germany",276
