iso_code3,country,survey,year,category,sex,location,wealth,comp_lowsec_1524,comp_lowsec_1519_v2,comp_upsec_2029,comp_upsec_2024_v2,eduyears_2024,comp_higher_2yrs_2529,age,prim_dur_uis,lowsec_dur_uis,upsec_dur_uis,prim_age_uis,lowsec_age_uis,upsec_age_uis,comp_lowsec_1524_no,comp_lowsec_1519_v2_no,comp_upsec_2029_no,comp_upsec_2024_v2_no,eduyears_2024_no,comp_higher_2yrs_2529_no
CZE,CZ,EU-SILC,2016,sex wealth,Female,,3,1,,.98404378,.9719159,13.633074,.4684107,42.190308,5,4,4,6,11,15,60,6,189,54,54,135
CZE,CZ,EU-SILC,2016,sex wealth,Female,,4,,,.96580541,,,.64038354,43.473461,5,4,4,6,11,15,24,1,112,23,23,89
CZE,CZ,EU-SILC,2016,sex wealth,Female,,5,,,1,,,.76315236,43.892467,5,4,4,6,11,15,9,0,72,9,9,63
CZE,CZ,EU-SILC,2016,sex wealth,Female,,,.93807924,.89020795,.88606077,.89310491,13.05442,.31376994,42.956348,5,4,4,6,11,15,1414,797,1035,617,617,418
CZE,CZ,EU-SILC,2016,sex wealth,Male,,1,1,,.89983255,.88064009,12.788637,.15711661,41.197666,5,4,4,6,11,15,158,28,271,130,130,141
CZE,CZ,EU-SILC,2016,sex wealth,Male,,2,1,,.92810041,.92894202,12.929576,.20945494,40.477333,5,4,4,6,11,15,174,18,293,156,156,137
CZE,CZ,EU-SILC,2016,sex wealth,Male,,3,1,,.93755591,.91277671,12.854786,.11988203,41.173145,5,4,4,6,11,15,137,8,314,129,129,185
CZE,CZ,EU-SILC,2016,sex wealth,Male,,4,1,,.95830697,.95972914,13.029258,.24362841,41.228977,5,4,4,6,11,15,86,7,267,79,79,188
CZE,CZ,EU-SILC,2016,sex wealth,Male,,5,,,.98106992,,,.45232281,42.415096,5,4,4,6,11,15,20,1,183,19,19,164
CZE,CZ,EU-SILC,2016,sex wealth,Male,,,.89669108,.83762604,.84844267,.85119772,12.800793,.32131052,38.988655,5,4,4,6,11,15,1370,879,740,491,491,249
CZE,CZ,EU-SILC,2016,location wealth,,Cities,1,1,,.95626891,.91502935,13.218152,.36226267,40.954617,5,4,4,6,11,15,94,11,175,83,83,92
CZE,CZ,EU-SILC,2016,location wealth,,Cities,2,1,,.94374681,.92076349,13.155773,.44868731,41.143181,5,4,4,6,11,15,69,6,147,63,63,84
CZE,CZ,EU-SILC,2016,location wealth,,Cities,3,1,,.97520655,.9776696,13.706571,.32415357,41.845654,5,4,4,6,11,15,44,4,132,40,40,92
CZE,CZ,EU-SILC,2016,location wealth,,Cities,4,,,.97360712,,,.45041141,42.713226,5,4,4,6,11,15,23,1,93,22,22,71
CZE,CZ,EU-SILC,2016,location wealth,,Cities,5,,,.97704148,,,.68695086,42.420994,5,4,4,6,11,15,8,1,85,7,7,78
CZE,CZ,EU-SILC,2016,location wealth,,Cities,,.92420173,.86338836,.89326632,.8919878,13.052775,.40212026,41.423073,5,4,4,6,11,15,616,318,464,298,298,166
CZE,CZ,EU-SILC,2016,location wealth,,Towns and suburbs,1,1,,.85957688,.86800474,12.600204,.07557632,42.060356,5,4,4,6,11,15,125,21,203,104,104,99
CZE,CZ,EU-SILC,2016,location wealth,,Towns and suburbs,2,1,,.9607752,.96170062,13.276309,.20348151,40.396282,5,4,4,6,11,15,99,6,225,93,93,132
CZE,CZ,EU-SILC,2016,location wealth,,Towns and suburbs,3,1,,.95731479,.95850825,13.060813,.24210548,41.303944,5,4,4,6,11,15,67,5,175,62,62,113
CZE,CZ,EU-SILC,2016,location wealth,,Towns and suburbs,4,1,,.97107458,.9342075,13.5218,.36533794,42.111355,5,4,4,6,11,15,30,0,123,30,30,93
CZE,CZ,EU-SILC,2016,location wealth,,Towns and suburbs,5,,,.99134988,,,.55510718,43.133183,5,4,4,6,11,15,7,0,80,7,7,73
CZE,CZ,EU-SILC,2016,location wealth,,Towns and suburbs,,.91363305,.85217714,.8580516,.86381131,12.921229,.29376525,40.824039,5,4,4,6,11,15,958,576,637,382,382,255
CZE,CZ,EU-SILC,2016,location wealth,,Rural (EU LFS),1,.97998118,,.91208291,.92276359,12.761012,.13767143,43.044468,5,4,4,6,11,15,126,18,207,108,108,99
CZE,CZ,EU-SILC,2016,location wealth,,Rural (EU LFS),2,1,,.94777668,.95621622,13.0294,.29206398,41.039707,5,4,4,6,11,15,125,14,230,111,111,119
CZE,CZ,EU-SILC,2016,location wealth,,Rural (EU LFS),3,1,,.93760335,.88281351,12.765685,.23957014,41.726139,5,4,4,6,11,15,86,5,196,81,81,115
CZE,CZ,EU-SILC,2016,location wealth,,Rural (EU LFS),4,1,,.94303584,.91046757,12.793441,.30218107,41.532562,5,4,4,6,11,15,57,7,163,50,50,113
CZE,CZ,EU-SILC,2016,location wealth,,Rural (EU LFS),5,,,.99238878,,,.2912105,43.029594,5,4,4,6,11,15,14,0,90,14,14,76
CZE,CZ,EU-SILC,2016,location wealth,,Rural (EU LFS),,.91749418,.87228155,.86340505,.86978364,12.867068,.26624262,41.156631,5,4,4,6,11,15,1210,782,674,428,428,246
CZE,CZ,EU-SILC,2016,location sex,Female,Cities,,.97224289,.93528098,.94613737,.9255603,13.340281,.49084181,43.021992,5,4,4,6,11,15,431,161,560,270,270,290
CZE,CZ,EU-SILC,2016,location sex,Male,Cities,,.91546053,.81035119,.92126185,.89749289,13.028811,.38677126,40.112114,5,4,4,6,11,15,423,180,536,243,243,293
CZE,CZ,EU-SILC,2016,location sex,Female,Towns and suburbs,,.94671363,.88116419,.9094795,.89959186,13.093287,.31781349,42.495121,5,4,4,6,11,15,646,300,733,346,346,387
CZE,CZ,EU-SILC,2016,location sex,Male,Towns and suburbs,,.92652255,.8378799,.8978349,.88056463,12.828912,.2404597,39.832546,5,4,4,6,11,15,640,308,710,332,332,378
CZE,CZ,EU-SILC,2016,location sex,Female,Rural (EU LFS),,.93774652,.87948877,.91243029,.9122802,13.003818,.35789028,42.82666,5,4,4,6,11,15,736,373,738,363,363,375
CZE,CZ,EU-SILC,2016,location sex,Male,Rural (EU LFS),,.93788427,.87693334,.90486974,.87997043,12.755846,.1649887,40.189167,5,4,4,6,11,15,882,453,822,429,429,393
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Cities,1,1,,.96846354,.95752877,13.3866,.40694526,42.275055,5,4,4,6,11,15,52,5,91,47,47,44
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Cities,2,1,,.99149507,.97220027,13.523345,.4777436,41.306198,5,4,4,6,11,15,32,2,84,30,30,54
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Cities,3,,,.98376614,,,.53349733,42.836159,5,4,4,6,11,15,14,2,52,12,12,40
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Cities,4,,,1,,,,44.166931,5,4,4,6,11,15,7,1,32,6,6,26
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Cities,5,,,1,,,,43.318893,5,4,4,6,11,15,2,0,30,2,2,28
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Cities,,.96452516,.93191117,.90541506,.90182054,13.190582,.36618498,43.207245,5,4,4,6,11,15,324,151,271,173,173,98
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Cities,1,1,,.94486654,.86936587,13.037163,.32503229,38.513401,5,4,4,6,11,15,42,6,84,36,36,48
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Cities,2,1,,.88100392,.88090163,12.870916,.39362302,40.905457,5,4,4,6,11,15,37,4,63,33,33,30
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Cities,3,1,,.96937889,,,.15389171,40.975376,5,4,4,6,11,15,30,2,80,28,28,52
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Cities,4,,,.95991749,,,.31214622,41.591732,5,4,4,6,11,15,16,0,61,16,16,45
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Cities,5,,,.96523964,,,.6137507,42.011398,5,4,4,6,11,15,6,1,55,5,5,50
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Cities,,.88128263,.79907686,.87707067,.87973535,12.881054,.45496348,39.266811,5,4,4,6,11,15,292,167,193,125,125,68
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,1,1,,.86743551,.89004368,12.689203,.11161285,42.538242,5,4,4,6,11,15,70,10,117,60,60,57
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,2,1,,.97159594,.96375287,13.529859,.26836479,40.745049,5,4,4,6,11,15,40,3,114,37,37,77
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,3,,,1,,,.41944781,41.592964,5,4,4,6,11,15,20,2,68,18,18,50
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,4,,,.96319669,,,,43.332886,5,4,4,6,11,15,9,0,36,9,9,27
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,5,,,,,,,44.787861,5,4,4,6,11,15,3,0,20,3,3,17
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,,.93036336,.87547195,.87743086,.88257867,13.007108,.2757127,42.664139,5,4,4,6,11,15,504,285,378,219,219,159
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,1,1,,.84938121,.83617538,12.471669,.033288419,41.160049,5,4,4,6,11,15,55,11,86,44,44,42
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,2,1,,.94977105,.96021414,13.092658,.11954149,39.911877,5,4,4,6,11,15,59,3,111,56,56,55
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,3,1,,.92965269,.94138736,12.857899,.10071682,41.06559,5,4,4,6,11,15,47,3,107,44,44,63
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,4,,,.97444344,,,.24888413,41.412617,5,4,4,6,11,15,21,0,87,21,21,66
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,5,,,.98888916,,,.49213096,42.604286,5,4,4,6,11,15,4,0,60,4,4,56
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,,.89403671,.82802564,.83017105,.8377763,12.802094,.32095617,38.640156,5,4,4,6,11,15,454,291,259,163,163,96
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),1,.96193856,,.92355675,.90982318,12.687636,.19698192,43.078529,5,4,4,6,11,15,65,7,106,58,58,48
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),2,1,,.96315128,1,13.351213,.37342507,41.330364,5,4,4,6,11,15,47,3,111,44,44,67
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),3,,,.96756428,,,.45448142,42.201939,5,4,4,6,11,15,26,2,69,24,24,45
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),4,,,.93417752,,,.57705891,42.863342,5,4,4,6,11,15,8,0,44,8,8,36
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),5,,,,,,,43.98999,5,4,4,6,11,15,4,0,22,4,4,18
CZE,CZ,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),,.9256115,.87569875,.87874126,.89636898,12.983521,.31160074,43.011295,5,4,4,6,11,15,586,361,386,225,225,161
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),1,1,,.89946681,.93817741,12.848413,.077049054,42.986858,5,4,4,6,11,15,61,11,101,50,50,51
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),2,1,,.93419999,.92836273,12.824676,.19528972,40.676472,5,4,4,6,11,15,78,11,119,67,67,52
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),3,1,,.92191005,.86104023,12.514347,.10908293,41.403305,5,4,4,6,11,15,60,3,127,57,57,70
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),4,1,,.94584411,.93620342,12.916609,.18969633,40.795395,5,4,4,6,11,15,49,7,119,42,42,77
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),5,,,.99045408,,,.23035654,42.701736,5,4,4,6,11,15,10,0,68,10,10,58
CZE,CZ,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),,.90941733,.86913365,.84145194,.839742,12.735476,.17082876,39.070869,5,4,4,6,11,15,624,421,288,203,203,85
CZE,CZ,EU-SILC,2017,Total,,,,.93719947,.8686924,.91623175,.90158719,12.9858,.33509862,41.745796,5,4,4,6,11,15,3533,1678,3865,1855,1855,2010
CZE,CZ,EU-SILC,2017,wealth,,,1,.99744099,.98315483,.90562928,.91959655,13.136497,.21010536,42.27853,5,4,4,6,11,15,361,58,593,303,303,290
CZE,CZ,EU-SILC,2017,wealth,,,2,1,,.94389224,.91123319,12.904724,.31091675,41.026756,5,4,4,6,11,15,314,25,605,289,289,316
CZE,CZ,EU-SILC,2017,wealth,,,3,1,,.96752268,.95723796,13.175188,.35266525,42.098907,5,4,4,6,11,15,180,11,472,169,169,303
CZE,CZ,EU-SILC,2017,wealth,,,4,1,,.96586812,.92315561,13.144279,.40026003,42.406792,5,4,4,6,11,15,76,7,348,69,69,279
CZE,CZ,EU-SILC,2017,wealth,,,5,1,,.98165995,.97023255,13.273026,.5102644,43.104961,5,4,4,6,11,15,45,3,267,42,42,225
CZE,CZ,EU-SILC,2017,wealth,,,,.9141857,.86091161,.87070185,.88035619,12.9108,.29506516,41.441521,5,4,4,6,11,15,2557,1574,1580,983,983,597
CZE,CZ,EU-SILC,2017,sex,Female,,,.94802129,.88821697,.91203862,.89817458,13.120495,.39961976,43.078781,5,4,4,6,11,15,1715,801,1931,914,914,1017
CZE,CZ,EU-SILC,2017,sex,Male,,,.92690867,.85077196,.9202494,.90493518,12.853655,.27442876,40.36787,5,4,4,6,11,15,1818,877,1934,941,941,993
CZE,CZ,EU-SILC,2017,location,,Cities,,.95019126,.88147604,.92747164,.91751808,13.060179,.44528458,41.914711,5,4,4,6,11,15,856,357,1081,499,499,582
CZE,CZ,EU-SILC,2017,location,,Towns and suburbs,,.9198457,.8396706,.89998329,.867625,12.893584,.28986409,41.266617,5,4,4,6,11,15,1248,619,1364,629,629,735
CZE,CZ,EU-SILC,2017,location,,Rural (EU LFS),,.9432835,.88715583,.92163259,.91853195,13.004662,.26980978,42.06723,5,4,4,6,11,15,1429,702,1420,727,727,693
CZE,CZ,EU-SILC,2017,sex wealth,Female,,1,1,,.92427063,.93807906,13.376017,.24525678,42.960461,5,4,4,6,11,15,197,26,348,171,171,177
CZE,CZ,EU-SILC,2017,sex wealth,Female,,2,1,,.9481746,.88192159,12.974346,.45976236,41.515804,5,4,4,6,11,15,124,8,292,116,116,176
CZE,CZ,EU-SILC,2017,sex wealth,Female,,3,1,,.98986536,.98477453,13.575431,.57322425,42.847027,5,4,4,6,11,15,59,4,181,55,55,126
CZE,CZ,EU-SILC,2017,sex wealth,Female,,4,,,.97849327,,,.62995905,43.672428,5,4,4,6,11,15,22,2,104,20,20,84
CZE,CZ,EU-SILC,2017,sex wealth,Female,,5,,,.98701274,,,.71855247,43.3895,5,4,4,6,11,15,12,0,76,12,12,64
CZE,CZ,EU-SILC,2017,sex wealth,Female,,,.93228018,.88231629,.86711353,.88073331,12.992302,.27580997,43.274723,5,4,4,6,11,15,1301,761,930,540,540,390
CZE,CZ,EU-SILC,2017,sex wealth,Male,,1,.99443305,.9663564,.8808291,.89721906,12.846502,.15905508,41.039139,5,4,4,6,11,15,164,32,245,132,132,113
CZE,CZ,EU-SILC,2017,sex wealth,Male,,2,1,,.94010931,.9297756,12.860682,.14003922,40.399147,5,4,4,6,11,15,190,17,313,173,173,140
CZE,CZ,EU-SILC,2017,sex wealth,Male,,3,1,,.95362341,.94408679,12.984036,.1977489,41.471592,5,4,4,6,11,15,121,7,291,114,114,177
CZE,CZ,EU-SILC,2017,sex wealth,Male,,4,1,,.96060574,.92561066,12.786791,.30363679,41.660633,5,4,4,6,11,15,54,5,244,49,49,195
CZE,CZ,EU-SILC,2017,sex wealth,Male,,5,1,,.97957748,1,13.180579,.43060589,42.990608,5,4,4,6,11,15,33,3,191,30,30,161
CZE,CZ,EU-SILC,2017,sex wealth,Male,,,.89509904,.84086996,.87573326,.8798784,12.807542,.32640868,39.301678,5,4,4,6,11,15,1256,813,650,443,443,207
CZE,CZ,EU-SILC,2017,location wealth,,Cities,1,1,,.90464002,.94054943,13.299969,.31498349,42.295555,5,4,4,6,11,15,107,13,167,94,94,73
CZE,CZ,EU-SILC,2017,location wealth,,Cities,2,1,,.93521172,.8607502,12.830009,.41068131,40.509819,5,4,4,6,11,15,65,4,138,61,61,77
CZE,CZ,EU-SILC,2017,location wealth,,Cities,3,1,,.99350441,1,13.539437,.46055356,41.300072,5,4,4,6,11,15,49,3,127,46,46,81
CZE,CZ,EU-SILC,2017,location wealth,,Cities,4,,,.97607988,,,.50893515,42.221397,5,4,4,6,11,15,18,0,120,18,18,102
CZE,CZ,EU-SILC,2017,location wealth,,Cities,5,,,.99160182,,,.59674054,43.097954,5,4,4,6,11,15,9,1,79,8,8,71
CZE,CZ,EU-SILC,2017,location wealth,,Cities,,.930911,.87357914,.88870662,.90814269,12.969369,.39660609,41.842117,5,4,4,6,11,15,608,336,450,272,272,178
CZE,CZ,EU-SILC,2017,location wealth,,Towns and suburbs,1,1,,.86652833,.86743772,12.881486,.17860658,41.824688,5,4,4,6,11,15,116,18,209,98,98,111
CZE,CZ,EU-SILC,2017,location wealth,,Towns and suburbs,2,1,,.93210769,.91139913,12.907436,.28010091,40.621613,5,4,4,6,11,15,118,10,235,108,108,127
CZE,CZ,EU-SILC,2017,location wealth,,Towns and suburbs,3,1,,.96671093,.91823363,13.007336,.32848316,42.227726,5,4,4,6,11,15,53,2,170,51,51,119
CZE,CZ,EU-SILC,2017,location wealth,,Towns and suburbs,4,,,.96090013,,,.2911101,42.313107,5,4,4,6,11,15,23,2,113,21,21,92
CZE,CZ,EU-SILC,2017,location wealth,,Towns and suburbs,5,,,.99103975,,,.50557131,42.674347,5,4,4,6,11,15,17,0,99,17,17,82
CZE,CZ,EU-SILC,2017,location wealth,,Towns and suburbs,,.89135557,.8308304,.84632534,.8356778,12.800737,.24360546,40.833595,5,4,4,6,11,15,921,587,538,334,334,204
CZE,CZ,EU-SILC,2017,location wealth,,Rural (EU LFS),1,.99256402,,.94499266,.94730073,13.209044,.15679948,42.688843,5,4,4,6,11,15,138,27,217,111,111,106
CZE,CZ,EU-SILC,2017,location wealth,,Rural (EU LFS),2,1,,.9621675,.94240683,12.948549,.26952848,41.706753,5,4,4,6,11,15,131,11,232,120,120,112
CZE,CZ,EU-SILC,2017,location wealth,,Rural (EU LFS),3,1,,.94580251,.95344746,13.024168,.27971181,42.497723,5,4,4,6,11,15,78,6,175,72,72,103
CZE,CZ,EU-SILC,2017,location wealth,,Rural (EU LFS),4,1,,.95707166,.93018711,13.14299,.35056105,42.666599,5,4,4,6,11,15,35,5,115,30,30,85
CZE,CZ,EU-SILC,2017,location wealth,,Rural (EU LFS),5,,,.9591642,,,.40260306,43.569767,5,4,4,6,11,15,19,2,89,17,17,72
CZE,CZ,EU-SILC,2017,location wealth,,Rural (EU LFS),,.92287761,.88076031,.87621492,.89517754,12.956754,.24261874,41.71299,5,4,4,6,11,15,1028,651,592,377,377,215
CZE,CZ,EU-SILC,2017,location sex,Female,Cities,,.96319807,.90859443,.92522621,.92743099,13.138945,.5039975,43.223534,5,4,4,6,11,15,430,169,563,261,261,302
CZE,CZ,EU-SILC,2017,location sex,Male,Cities,,.93708545,.85711259,.92976373,.90671808,12.974364,.38820603,40.506344,5,4,4,6,11,15,426,188,518,238,238,280
CZE,CZ,EU-SILC,2017,location sex,Female,Towns and suburbs,,.9216612,.83804166,.90228879,.86889398,13.118774,.35647327,42.726486,5,4,4,6,11,15,592,286,681,306,306,375
CZE,CZ,EU-SILC,2017,location sex,Male,Towns and suburbs,,.91819352,.84110129,.89780217,.86642987,12.681489,.22663501,39.750175,5,4,4,6,11,15,656,333,683,323,323,360
CZE,CZ,EU-SILC,2017,location sex,Female,Rural (EU LFS),,.95979244,.91942734,.90855688,.89732426,13.104644,.33498096,43.301342,5,4,4,6,11,15,693,346,687,347,347,340
CZE,CZ,EU-SILC,2017,location sex,Male,Rural (EU LFS),,.92763442,.85593182,.9335736,.93823695,12.911763,.21120052,40.837097,5,4,4,6,11,15,736,356,733,380,380,353
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Cities,1,1,,.9285754,.96540409,13.631385,.3963998,43.001877,5,4,4,6,11,15,62,7,99,55,55,44
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Cities,2,,,.94491988,,,.55011749,41.246353,5,4,4,6,11,15,29,2,71,27,27,44
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Cities,3,,,1,,,.61131084,42.243706,5,4,4,6,11,15,19,0,59,19,19,40
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Cities,4,,,.9852258,,,.74617738,42.978931,5,4,4,6,11,15,5,0,39,5,5,34
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Cities,5,,,,,,,43.31868,5,4,4,6,11,15,4,0,23,4,4,19
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Cities,,.95069712,.90340054,.88730127,.91592538,12.970702,.35512868,43.653679,5,4,4,6,11,15,311,160,272,151,151,121
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Cities,1,1,,.8739987,.91007656,12.893638,,41.176304,5,4,4,6,11,15,45,6,68,39,39,29
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Cities,2,1,,.92590898,.84751886,12.707357,.24436104,39.360268,5,4,4,6,11,15,36,2,67,34,34,33
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Cities,3,1,,.98761541,,,.30354846,40.273006,5,4,4,6,11,15,30,3,68,27,27,41
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Cities,4,,,.9718399,,,.3944191,41.68586,5,4,4,6,11,15,13,0,81,13,13,68
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Cities,5,,,.98824364,,,.51616871,42.998875,5,4,4,6,11,15,5,1,56,4,4,52
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Cities,,.90950561,.84631139,.89078075,.89797366,12.967626,.46966517,39.630775,5,4,4,6,11,15,297,176,178,121,121,57
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,1,1,,.90418673,.90104479,13.062575,.17882629,42.562222,5,4,4,6,11,15,71,13,125,58,58,67
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,2,1,,.94256788,.87383085,12.960274,.4547148,41.414078,5,4,4,6,11,15,44,1,115,43,43,72
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,3,,,1,,,.56514758,43.333172,5,4,4,6,11,15,19,2,58,17,17,41
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,4,,,.95676917,,,.47729981,43.607105,5,4,4,6,11,15,6,0,39,6,6,33
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,5,,,1,,,,42.736614,5,4,4,6,11,15,4,0,33,4,4,29
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,,.89728254,.8277908,.85068774,.84373891,13.022788,.2263145,42.801151,5,4,4,6,11,15,448,270,311,178,178,133
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,1,1,,.81311309,.82179475,12.635541,.17828368,40.289742,5,4,4,6,11,15,45,5,84,40,40,44
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,2,1,,.92266309,.93458998,12.87482,.071485259,39.623264,5,4,4,6,11,15,74,9,120,65,65,55
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,3,1,,.95007163,.88073474,12.67235,.20640466,41.371525,5,4,4,6,11,15,34,0,112,34,34,78
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,4,,,.9630267,,,.19093245,41.509357,5,4,4,6,11,15,17,2,74,15,15,59
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,5,,,.98687398,,,.42249134,42.651493,5,4,4,6,11,15,13,0,66,13,13,53
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,,.88560331,.83346194,.84061301,.82615006,12.538283,.26982766,38.560539,5,4,4,6,11,15,473,317,227,156,156,71
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),1,1,,.94088709,.94705719,13.425576,.19516073,43.324295,5,4,4,6,11,15,64,6,124,58,58,66
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),2,1,,.95678937,.89136893,12.968276,.39302397,41.799046,5,4,4,6,11,15,51,5,106,46,46,60
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),3,,,.96847308,,,.53620452,42.869263,5,4,4,6,11,15,21,2,64,19,19,45
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),4,,,,,,,44.595963,5,4,4,6,11,15,11,2,26,9,9,17
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),5,,,,,,,44.156986,5,4,4,6,11,15,4,0,20,4,4,16
CZE,CZ,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),,.9489789,.91607529,.86210215,.87986624,12.985958,.24016111,43.427418,5,4,4,6,11,15,542,331,347,211,211,136
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),1,.98594874,,.95030713,.94756222,12.976585,.098106638,41.563564,5,4,4,6,11,15,74,21,93,53,53,40
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),2,1,,.9665547,.97312021,12.936679,.13786823,41.599819,5,4,4,6,11,15,80,6,126,74,74,52
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),3,1,,.93336445,.95292813,12.854335,.1043436,42.215237,5,4,4,6,11,15,57,4,111,53,53,58
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),4,,,.94519114,,,.2850318,41.763275,5,4,4,6,11,15,24,3,89,21,21,68
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),5,,,.96261042,,,.33269522,43.344444,5,4,4,6,11,15,15,2,69,13,13,56
CZE,CZ,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),,.89369607,.84471881,.89631134,.91527039,12.918429,.24658337,39.761055,5,4,4,6,11,15,486,320,245,166,166,79
CZE,CZ,EU-SILC,2018,Total,,,,.93403006,.86890042,.91112137,.8909052,12.863535,.31014746,41.724453,5,4,4,6,11,15,3441,1739,3631,1702,1702,1929
CZE,CZ,EU-SILC,2018,sex,Female,,,.94530225,.89090127,.90656346,.89503133,13.000095,.38102409,43.068245,5,4,4,6,11,15,1697,853,1827,844,844,983
CZE,CZ,EU-SILC,2018,sex,Male,,,.92332685,.84796005,.9154622,.88699633,12.734167,.24237965,40.337631,5,4,4,6,11,15,1744,886,1804,858,858,946
CZE,CZ,EU-SILC,2018,location,,Cities,,.92697871,.85558224,.93517691,.91953182,13.048089,.41021615,41.810223,5,4,4,6,11,15,802,368,968,434,434,534
CZE,CZ,EU-SILC,2018,location,,Towns and suburbs,,.93867916,.87674737,.89302802,.87400568,12.823662,.27710193,41.298481,5,4,4,6,11,15,1226,638,1273,588,588,685
CZE,CZ,EU-SILC,2018,location,,Rural (EU LFS),,.93490851,.87130463,.90843511,.88532585,12.765115,.25028279,42.060349,5,4,4,6,11,15,1413,733,1390,680,680,710
CZE,CZ,EU-SILC,2018,location sex,Female,Cities,,.9360587,.87160552,.9352029,.91786849,13.185919,.48235238,43.418911,5,4,4,6,11,15,421,199,502,222,222,280
