iso_code,country,survey,year,category,disability,hh_edu_head,sex,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,overage2plus_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,edu0_prim_m,preschool_3_m,attend_higher_1822_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,comp_lowsec_1524_m,comp_prim_1524_m,comp_upsec_2029_m,edu4_2024_m,eduyears_2024_m,literacy_1524_m,preschool_1ybefore_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,overage2plus_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_no,preschool_3_no,attend_higher_1822_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,comp_lowsec_1524_no,comp_prim_1524_no,comp_upsec_2029_no,edu4_2024_no,eduyears_2024_no,literacy_1524_no,preschool_1ybefore_no
WSM,Samoa,MICS,2019,Household education,,Completed lower secondary,,.98063761,.96459275,.50346482,.064852513,.08675348,.048754107,.24993423,.0028644283,.68370861,.11388581,.14497508,.078943036,.068545192,.97015893,.98525834,.46225402,0,12.454268,.98350668,.56429118,400,380,312,1415,1038,319,644,686,177,569,407,407,257,1129,1129,884,478,478,1147,103
WSM,Samoa,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,,,,,,,,,,,,,,,,,,4,1,0,9,8,2,5,1,2,,,,,,,,,,,
WSM,Samoa,MICS,2019,Disability,At least one functional difficulty,,,.92407942,.73310274,,.0040435311,.02118716,.022646999,.19204351,0,,,,,,,,,,,,,74,59,0,317,247,67,113,145,7,,,,,,,,,,,
WSM,Samoa,MICS,2019,Disability & Sex,At least one functional difficulty,,Female,.98990893,.75440836,,.005835121,.02585068,,.16422433,0,,,,,,,,,,,,,41,33,0,129,102,28,61,55,5,,,,,,,,,,,
ZWE,Zimbabwe,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,.67288113,,,,.032302927,,.28411874,0,,,,,,,,,,,,,35,7,0,0,88,26,35,45,1,6,10,10,8,8,8,14,5,5,10,
ZWE,Zimbabwe,MICS,2019,Disability & Sex,At least one functional difficulty,,Female,.39502734,,,,.050710723,.33628076,.58226085,0,,.050811492,,,.080886118,.66067219,.84576005,.074344881,.027401209,10.041958,.79738683,,49,16,0,0,167,33,49,81,7,45,27,27,56,113,113,64,37,37,118,
ZWE,Zimbabwe,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,,.041517776,,,0,,.03427146,,,.070740379,.80687279,.94355893,.067883,,,.85760182,,20,4,0,0,82,13,20,46,2,33,18,18,39,43,43,41,24,24,47,
ZWE,Zimbabwe,MICS,2019,Household education,,Completed upper secondary,,,,.22785899,0,.083463028,,.33618674,0,,.085747413,.28792667,.074384302,.081364349,.84529513,.9416188,.38856819,.027252879,10.881975,.89433205,,28,28,30,80,85,18,43,41,17,59,56,56,54,109,109,113,59,59,110,11
ZWE,Zimbabwe,MICS,2019,Disability & Sex,At least one functional difficulty,,Male,.59417146,,,,.042734623,.19902648,.3833681,0,,,,,,.53878516,.80068099,,,,.54190379,,72,16,0,0,197,51,72,103,11,14,13,13,9,90,90,24,12,12,95,
ZWE,Zimbabwe,MICS,2019,Household education,,Completed primary,,.86803102,.53878105,.0076872008,0,.11645794,.26622581,.60650074,.01865459,.95868915,.0011041223,.015228812,.013642858,.0048486507,.46693218,.87478697,.0031238501,.010771073,8.375988,.62290829,.81325239,457,427,283,1478,1523,362,612,801,119,604,406,406,425,1258,1258,893,488,488,1241,200
ZWE,Zimbabwe,MICS,2019,Household education,,Completed lower secondary,,.95146912,.84292758,.024634615,0,.072869554,.12394915,.476491,.0014447361,.93981647,.010524439,.03289365,.023480274,.016976895,.80954713,.95447844,.022419671,.0041872831,10.115906,.85460144,.73290044,938,954,734,3071,3059,656,1292,1498,352,1431,1165,1165,1303,2856,2856,2415,1269,1269,2847,449
ZWE,Zimbabwe,MICS,2019,Disability,At least one functional difficulty,,,.51711959,.36242366,,,.046481043,.25402546,.46032274,0,,.038682859,.090250127,.052762147,.067478001,.60720199,.82598448,.05946888,.033345532,9.6083879,.68264616,,121,32,0,0,364,84,121,184,18,59,40,40,65,203,203,88,49,49,213,
ZWE,Zimbabwe,MICS,2019,Household education,,Not completed primary,,.7600776,.58234048,.03332749,0,.13317548,.26357847,.5745309,.028873928,.9637478,.016608922,.24798995,.23796925,.30710319,.50842303,.74882483,.027945718,.054202948,8.2925701,.68045378,.80429447,498,458,299,1659,1684,425,659,877,169,674,454,454,520,1306,1306,872,498,498,1367,208
ZWE,Zimbabwe,MICS,2019,Disability,"At least one sensory, physical or intellectual difficulty",,,.6141659,,,,.036826119,.18376353,.34094167,0,,.029937504,,,.05651116,.78803873,.91834801,.061253536,,,.82621771,,55,11,0,0,170,39,55,91,3,39,28,28,47,51,51,55,29,29,57,
ZWE,Zimbabwe,MICS,2019,Household education,,Completed post-secondary or higher,,.972251,.89869273,.11491796,0,.059335262,.079339378,.48034155,0,.99255902,.022454266,.44492212,.12743871,.10425977,.84621835,.94933271,.24826363,0,12.501019,.88264298,,77,74,60,225,225,45,105,107,56,106,102,102,112,215,215,184,93,93,221,25
