survey_uis,iso_code3,country,year_uis,group,category,comp_prim_uis,comp_lowsec_uis,comp_upsec_uis,metadata,note_source
ECLAC,DOM,Dominican Republic,2005,wealth,quintile 1,70.949997,60.02,26.01,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2005. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2005,location,urban,84.589996,75.639999,54.439999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2005. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2005,wealth,quintile 5,95.419998,87.800003,70.110001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2005. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2005,sex,female,85.68,79.239998,51.689999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2005. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2005,wealth,quintile 2,77.029999,66.440002,31.98,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2005. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2005,location,rural,75.209999,64.089996,30.540001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2005. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2005,wealth,quintile 4,87.580002,76.529999,51.299999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2005. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,sex,male,78.209999,69.139999,40.709999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,poorest by sex,poorest male,62.299999,55.91,28.98,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,poorest by sex,poorest female,78.050003,72.019997,32.799999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,wealth,quintile 1,69.57,64.139999,31.07,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,wealth,quintile 5,94.410004,89.730003,70.959999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,wealth,quintile 3,84.860001,77.809998,43.419998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,wealth,quintile 4,87.830002,75.379997,54.110001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,total,total,82.339996,75.129997,49.27,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,location,urban,85.050003,78.57,55.130001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,wealth,quintile 2,80.510002,71.93,36.25,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,location,rural,76.699997,67.540001,34.490002,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2006,sex,female,86.860001,81.550003,57.470001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2006. ECLAC calculations based on household survey data bank.,
DHS,DOM,Dominican Republic,2007,wealth,quintile 4,93.492332,85.122452,59.927391,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,poorest by sex,poorest female,74.43203,52.8214,18.47732,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,wealth,quintile 1,65.325417,44.905102,14.27337,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,wealth,quintile 2,80.039726,64.493767,28.924061,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,location,urban,87.549454,77.174454,52.939381,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,total,total,84.461906,73.301407,46.584782,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,location,rural,77.526421,64.231537,29.96069,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,sex,male,79.171852,66.575333,39.045731,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,wealth,quintile 5,95.96891,94.159912,78.276558,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,sex,female,89.749977,80.035263,53.542198,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,wealth,quintile 3,84.472557,73.889816,44.160172,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
DHS,DOM,Dominican Republic,2007,poorest by sex,poorest male,57.714191,38.24226,10.96829,Dominican Republic DHS 2007. The survey collected data on school attendance for age 5-34 and educational attainment for age 5 and above.,
ECLAC,DOM,Dominican Republic,2008,location,rural,79.220001,66.07,37.48,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,wealth,quintile 3,85.510002,78.389999,51.380001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,location,urban,86.540001,81.529999,57.259998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,wealth,quintile 4,89.879997,78.779999,53.779999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,wealth,quintile 5,97.389999,91.269997,75.269997,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,sex,female,89.339996,83.910004,60.73,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,wealth,quintile 2,79.18,74.800003,42.32,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,total,total,84.519997,77.059998,52.490002,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,poorest by sex,poorest male,69.959999,54.59,19.950001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,wealth,quintile 1,76.300003,64.080002,28.549999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,sex,male,80.260002,70.730003,42.830002,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2008,poorest by sex,poorest female,83.389999,73.82,34.689999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2008. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,sex,female,92.129997,84.230003,63.48,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,wealth,quintile 1,77.809998,62.720001,30.5,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,location,urban,87.589996,81.18,59.5,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,wealth,quintile 4,92.419998,90.080002,58.669998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,wealth,quintile 5,95.120003,90.660004,74.919998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,poorest by sex,poorest female,89.720001,73.32,36.639999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,wealth,quintile 3,83.959999,77.660004,49.490002,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,location,rural,79.489998,68.720001,35.73,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,sex,male,78.879997,70.82,43.549999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,wealth,quintile 2,83.599998,71.209999,44.630001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,poorest by sex,poorest male,69.190002,53.540001,23.24,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2009,total,total,85.169998,77.440002,53.27,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2009. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,location,urban,88.349998,81.07,62.93,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,sex,male,80.540001,73.379997,46.779999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,location,rural,78.57,73.919998,37.189999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,wealth,quintile 4,88.620003,86.550003,65.669998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,wealth,quintile 3,87.209999,77.389999,53.509998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,wealth,quintile 5,97.790001,91.860001,77.980003,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,poorest by sex,poorest female,87.230003,77.029999,34.860001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,wealth,quintile 1,79.760002,70.860001,29.389999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,sex,female,91.330002,85.550003,65.230003,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,poorest by sex,poorest male,73.519997,64.970001,23.219999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,total,total,85.620003,79.169998,56.599998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2010,wealth,quintile 2,82.110001,72.419998,44.59,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2010. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,sex,male,82.93,75.129997,51.299999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,sex,female,93.269997,86.220001,66.089996,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,wealth,quintile 3,90.269997,79.669998,57.810001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,poorest by sex,poorest male,71.089996,61.310001,33.650002,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,poorest by sex,poorest female,89.730003,77.910004,42.48,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,wealth,quintile 2,87.129997,78.260002,45.610001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,wealth,quintile 1,80.800003,69.239998,38.330002,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,wealth,quintile 5,96.839996,94.940002,84.169998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,wealth,quintile 4,90.970001,83.639999,60.669998,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,location,rural,80.589996,74.809998,38.720001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,location,urban,90.489998,82.269997,64.470001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2011,total,total,88.129997,80.309998,58.549999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2011. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2012,sex,female,93.160004,87.080002,64.07,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2012. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2012,sex,male,83.449997,79.629997,48.380001,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2012. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2012,poorest by sex,poorest female,88.120003,80.150002,33.939999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2012. ECLAC calculations based on household survey data bank.,
ECLAC,DOM,Dominican Republic,2012,poorest by sex,poorest male,74.230003,70.540001,28.209999,Dominican Republic Encuesta de Fuerza de Trabajo (EFT) 2012. ECLAC calculations based on household survey data bank.,
