survey,iso_code3,country,year,group,category,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m
EU-SILC,FIN,Finland,2013,wealth,quintile 4,100,100,92.06924438476563
EU-SILC,FIN,Finland,2013,wealth,quintile 5,100,100,84.59477996826172
EU-SILC,FIN,Finland,2015,location,intermediate or densely populated area,100,100,86.23285675048828
EU-SILC,FIN,Finland,2015,location,thinly populated area,100,100,82.34561920166016
EU-SILC,FIN,Finland,2015,sex,female,100,100,86.88175964355469
EU-SILC,FIN,Finland,2015,sex,male,100,100,84.02121734619141
EU-SILC,FIN,Finland,2015,total,total,100,100,85.48912811279297
EU-SILC,FIN,Finland,2015,wealth,quintile 2,100,100,92.15986633300781
EU-SILC,FIN,Finland,2015,wealth,quintile 3,100,100,80.40839385986328
EU-SILC,FIN,Finland,2015,wealth,quintile 4,100,100,85.25003051757813
EU-SILC,FIN,Finland,2015,wealth,quintile 5,100,100,88.13320159912109
EU-SILC,FIN,Finland,2017,location,intermediate or densely populated area,100,100,93.48087310791016
EU-SILC,FIN,Finland,2017,location,thinly populated area,100,100,78.68354034423828
EU-SILC,FIN,Finland,2017,sex,female,100,100,94.78642272949219
EU-SILC,FIN,Finland,2017,sex,male,100,100,87.43476104736328
EU-SILC,FIN,Finland,2017,total,total,100,100,91.08063507080078
EU-SILC,FIN,Finland,2017,wealth,quintile 2,100,100,96.56828308105469
EU-SILC,FIN,Finland,2017,wealth,quintile 3,100,100,89.00391387939453
EU-SILC,FIN,Finland,2017,wealth,quintile 4,100,100,91.7489013671875
EU-SILC,FIN,Finland,2017,wealth,quintile 5,100,100,90.3746337890625
EU-SILC,FRA,France,2005,location,intermediate or densely populated area,,98.60784149169922,80.39801025390625
EU-SILC,FRA,France,2005,location,thinly populated area,,98.2603759765625,89.62730407714844
EU-SILC,FRA,France,2005,sex,female,100,99.02465057373047,82.73088836669922
EU-SILC,FRA,France,2005,sex,male,,98.11920928955078,80.43149566650391
EU-SILC,FRA,France,2005,total,total,,98.56435394287109,81.63452911376953
EU-SILC,FRA,France,2005,wealth,quintile 1,,,94.1151123046875
EU-SILC,FRA,France,2005,wealth,quintile 2,,98.89970397949219,73.92380523681641
EU-SILC,FRA,France,2005,wealth,quintile 3,,98.11253356933594,79.11483764648438
EU-SILC,FRA,France,2005,wealth,quintile 4,,98.65738677978516,85.92754364013672
EU-SILC,FRA,France,2005,wealth,quintile 5,100,100,88.52881622314453
EU-SILC,FRA,France,2007,location,intermediate or densely populated area,,98.63775634765625,84.09976196289063
EU-SILC,FRA,France,2007,location,thinly populated area,100,100,87.25961303710938
EU-SILC,FRA,France,2007,sex,female,100,99.45770263671875,87.25685119628906
EU-SILC,FRA,France,2007,sex,male,,98.27494049072266,81.23123168945313
EU-SILC,FRA,France,2007,total,total,,98.86756896972656,84.45564270019531
EU-SILC,FRA,France,2007,wealth,quintile 2,,96.20571899414063,76.422607421875
EU-SILC,FRA,France,2007,wealth,quintile 3,100,99.72455596923828,85.24895477294922
EU-SILC,FRA,France,2007,wealth,quintile 4,100,99.22586059570313,87.37111663818359
EU-SILC,FRA,France,2007,wealth,quintile 5,100,100,90.9774169921875
EU-SILC,FRA,France,2009,location,intermediate or densely populated area,100,99.35083770751953,78.31093597412109
EU-SILC,FRA,France,2009,location,thinly populated area,,98.90190887451172,78.09669494628906
EU-SILC,FRA,France,2009,sex,female,100,99.57009887695313,78.25174713134766
EU-SILC,FRA,France,2009,sex,male,,98.99176025390625,78.30843353271484
EU-SILC,FRA,France,2009,total,total,100,99.28109741210938,78.27989196777344
EU-SILC,FRA,France,2009,wealth,quintile 2,,98.48016357421875,71.18184661865234
EU-SILC,FRA,France,2009,wealth,quintile 3,100,99.33649444580078,70.49551391601563
EU-SILC,FRA,France,2009,wealth,quintile 4,,98.87821197509766,84.28497314453125
EU-SILC,FRA,France,2009,wealth,quintile 5,100,100,84.92255401611328
EU-SILC,FRA,France,2011,location,intermediate or densely populated area,,97.53453063964844,87.59708404541016
EU-SILC,FRA,France,2011,location,thinly populated area,,98.77880859375,84.06539154052734
EU-SILC,FRA,France,2011,sex,female,,98.64089202880859,86.77936553955078
EU-SILC,FRA,France,2011,sex,male,,96.83814239501953,87.36034393310547
EU-SILC,FRA,France,2011,total,total,,97.73520660400391,87.07387542724609
EU-SILC,FRA,France,2011,wealth,quintile 2,,94.07154083251953,86.88507080078125
EU-SILC,FRA,France,2011,wealth,quintile 3,,97.71566772460938,81.03834533691406
EU-SILC,FRA,France,2011,wealth,quintile 4,,98.60356140136719,91.83579254150391
EU-SILC,FRA,France,2011,wealth,quintile 5,,97.31684875488281,89.25432586669922
EU-SILC,FRA,France,2013,location,intermediate or densely populated area,,76.87155151367188,83.408447265625
EU-SILC,FRA,France,2013,location,thinly populated area,,75.95635986328125,79.83427429199219
EU-SILC,FRA,France,2013,sex,female,,77.25251007080078,86.88632965087891
EU-SILC,FRA,France,2013,sex,male,,76.03175354003906,77.94970703125
EU-SILC,FRA,France,2013,total,total,,76.63262176513672,82.42158508300781
EU-SILC,FRA,France,2013,wealth,quintile 2,,82.32872772216797,80.41712951660156
EU-SILC,FRA,France,2013,wealth,quintile 3,,77.24151611328125,76.40135955810547
EU-SILC,FRA,France,2013,wealth,quintile 4,,74.68091583251953,83.72645568847656
EU-SILC,FRA,France,2013,wealth,quintile 5,,75.53914642333984,88.69248962402344
EU-SILC,FRA,France,2015,location,intermediate or densely populated area,,97.85000610351563,88.34040069580078
EU-SILC,FRA,France,2015,location,thinly populated area,100,99.06089019775391,87.1922607421875
EU-SILC,FRA,France,2015,sex,female,,98.28683471679688,89.90885925292969
EU-SILC,FRA,France,2015,sex,male,,98.26251220703125,86.11129760742188
EU-SILC,FRA,France,2015,total,total,,98.27423858642578,87.99822235107422
EU-SILC,FRA,France,2015,wealth,quintile 2,,95.08661651611328,70.72833251953125
EU-SILC,FRA,France,2015,wealth,quintile 3,,95.70074462890625,86.77536773681641
EU-SILC,FRA,France,2015,wealth,quintile 4,100,99.42056274414063,87.11631774902344
EU-SILC,FRA,France,2015,wealth,quintile 5,100,99.80852508544922,94.95076751708984
EU-SILC,FRA,France,2017,location,intermediate or densely populated area,,96.69220733642578,87.79667663574219
EU-SILC,FRA,France,2017,location,thinly populated area,,97.32849884033203,89.29320526123047
EU-SILC,FRA,France,2017,sex,female,,97.88703918457031,90.49937438964844
EU-SILC,FRA,France,2017,sex,male,,96.02277374267578,85.97032928466797
EU-SILC,FRA,France,2017,total,total,,96.88673400878906,88.22821044921875
EU-SILC,FRA,France,2017,wealth,quintile 2,,93.67440032958984,71.19807434082031
EU-SILC,FRA,France,2017,wealth,quintile 3,,95.30625915527344,81.22843170166016
EU-SILC,FRA,France,2017,wealth,quintile 4,,96.41757965087891,90.49852752685547
EU-SILC,FRA,France,2017,wealth,quintile 5,100,99.66585540771484,95.16348266601563
DHS,GAB,Gabon,2000,location,rural,23.18484115600586,5.374094963073731,2.148175954818726
DHS,GAB,Gabon,2000,location,urban,57.3270263671875,26.29663848876953,7.813014984130859
DHS,GAB,Gabon,2000,sex,female,53.35836410522461,20.60045051574707,5.897096633911133
DHS,GAB,Gabon,2000,sex,male,47.53612899780273,25.73551750183106,7.812950134277344
DHS,GAB,Gabon,2000,total,total,50.57087707519531,22.89721298217773,6.850135326385498
DHS,GAB,Gabon,2012,location,rural,33.55027770996094,13.34504795074463,4.565508842468262
DHS,GAB,Gabon,2012,location,urban,76.65986633300781,34.94393539428711,14.99033546447754
DHS,GAB,Gabon,2012,poorest by sex,poorest female,36.38423156738281,7.791518211364746,0
DHS,GAB,Gabon,2012,poorest by sex,poorest male,30.62559127807617,13.50594329833984,.3249965906143189
DHS,GAB,Gabon,2012,sex,female,74.85380554199219,32.71878433227539,13.88262557983398
DHS,GAB,Gabon,2012,sex,male,66.46163940429688,32.23324584960938,13.74962043762207
DHS,GAB,Gabon,2012,total,total,70.94245910644531,32.49169921875,13.82764625549316
DHS,GAB,Gabon,2012,wealth,quintile 1,33.30571746826172,10.63256931304932,.1356023997068405
DHS,GAB,Gabon,2012,wealth,quintile 2,67.45358276367188,22.38510513305664,5.02423620223999
DHS,GAB,Gabon,2012,wealth,quintile 3,75.41561889648438,29.82574462890625,10.30548477172852
DHS,GAB,Gabon,2012,wealth,quintile 4,81.14606475830078,36.15379333496094,13.49223709106445
DHS,GAB,Gabon,2012,wealth,quintile 5,90.65484619140625,59.97635269165039,36.23554229736328
EU-SILC,GBR,United Kingdom,2005,location,intermediate or densely populated area,100,100,90.76872253417969
EU-SILC,GBR,United Kingdom,2005,sex,female,100,100,93.69062805175781
EU-SILC,GBR,United Kingdom,2005,sex,male,100,100,88.74159240722656
EU-SILC,GBR,United Kingdom,2005,total,total,100,100,91.40532684326172
EU-SILC,GBR,United Kingdom,2005,wealth,quintile 1,,,94.25571441650391
EU-SILC,GBR,United Kingdom,2005,wealth,quintile 2,100,100,82.59431457519531
EU-SILC,GBR,United Kingdom,2005,wealth,quintile 3,100,100,91.11563110351563
EU-SILC,GBR,United Kingdom,2005,wealth,quintile 4,100,100,92.03911590576172
EU-SILC,GBR,United Kingdom,2005,wealth,quintile 5,100,100,95.25502014160156
EU-SILC,GBR,United Kingdom,2007,location,intermediate or densely populated area,100,100,91.88673400878906
EU-SILC,GBR,United Kingdom,2007,sex,female,100,100,93.16663360595703
EU-SILC,GBR,United Kingdom,2007,sex,male,100,100,90.2689208984375
EU-SILC,GBR,United Kingdom,2007,total,total,100,100,91.78469848632813
EU-SILC,GBR,United Kingdom,2007,wealth,quintile 2,100,100,73.49671936035156
EU-SILC,GBR,United Kingdom,2007,wealth,quintile 3,100,100,90.76940155029297
EU-SILC,GBR,United Kingdom,2007,wealth,quintile 4,100,100,92.5894775390625
EU-SILC,GBR,United Kingdom,2007,wealth,quintile 5,100,100,96.30892181396484
EU-SILC,GBR,United Kingdom,2009,location,intermediate or densely populated area,100,100,90.20934295654297
EU-SILC,GBR,United Kingdom,2009,location,thinly populated area,100,100,90.49188232421875
EU-SILC,GBR,United Kingdom,2009,sex,female,100,100,91.00927734375
EU-SILC,GBR,United Kingdom,2009,sex,male,100,100,89.32706451416016
EU-SILC,GBR,United Kingdom,2009,total,total,100,100,90.24665069580078
EU-SILC,GBR,United Kingdom,2009,wealth,quintile 2,100,100,83.12005615234375
EU-SILC,GBR,United Kingdom,2009,wealth,quintile 3,100,100,91.89482879638672
EU-SILC,GBR,United Kingdom,2009,wealth,quintile 4,100,100,89.98126983642578
EU-SILC,GBR,United Kingdom,2009,wealth,quintile 5,100,100,94.17063903808594
EU-SILC,GBR,United Kingdom,2011,location,intermediate or densely populated area,100,100,93.79322814941406
EU-SILC,GBR,United Kingdom,2011,location,thinly populated area,100,100,83.47574615478516
EU-SILC,GBR,United Kingdom,2011,sex,female,100,100,92.33403015136719
EU-SILC,GBR,United Kingdom,2011,sex,male,100,100,93.01127624511719
EU-SILC,GBR,United Kingdom,2011,total,total,100,100,92.65950012207031
EU-SILC,GBR,United Kingdom,2011,wealth,quintile 2,100,100,91.08494567871094
EU-SILC,GBR,United Kingdom,2011,wealth,quintile 3,100,100,88.73941802978516
EU-SILC,GBR,United Kingdom,2011,wealth,quintile 4,100,100,92.47282409667969
EU-SILC,GBR,United Kingdom,2011,wealth,quintile 5,100,100,98.44130706787109
EU-SILC,GBR,United Kingdom,2013,location,intermediate or densely populated area,100,100,92.902587890625
EU-SILC,GBR,United Kingdom,2013,location,thinly populated area,100,100,89.50475311279297
EU-SILC,GBR,United Kingdom,2013,sex,female,100,100,95.67675018310547
EU-SILC,GBR,United Kingdom,2013,sex,male,100,100,89.81900024414063
EU-SILC,GBR,United Kingdom,2013,total,total,100,100,92.46639251708984
EU-SILC,GBR,United Kingdom,2013,wealth,quintile 2,100,100,89.36508941650391
EU-SILC,GBR,United Kingdom,2013,wealth,quintile 3,100,100,89.93212890625
EU-SILC,GBR,United Kingdom,2013,wealth,quintile 4,100,100,92.07151794433594
EU-SILC,GBR,United Kingdom,2013,wealth,quintile 5,100,100,97.4312744140625
EU-SILC,GBR,United Kingdom,2015,location,intermediate or densely populated area,100,100,81.29584503173828
EU-SILC,GBR,United Kingdom,2015,location,thinly populated area,100,100,83.21880340576172
EU-SILC,GBR,United Kingdom,2015,sex,female,100,100,86.06616973876953
EU-SILC,GBR,United Kingdom,2015,sex,male,100,100,77.14638519287109
EU-SILC,GBR,United Kingdom,2015,total,total,100,100,81.51631164550781
EU-SILC,GBR,United Kingdom,2015,wealth,quintile 2,100,100,84.18467712402344
EU-SILC,GBR,United Kingdom,2015,wealth,quintile 3,100,100,74.20664215087891
EU-SILC,GBR,United Kingdom,2015,wealth,quintile 4,100,100,75.53971099853516
EU-SILC,GBR,United Kingdom,2015,wealth,quintile 5,100,100,89.0892333984375
MICS,GEO,Georgia,2005,location,rural,97.29412841796875,92.58660125732422,66.84013366699219
MICS,GEO,Georgia,2005,location,urban,99.2679443359375,98.08060455322266,89.58122253417969
MICS,GEO,Georgia,2005,poorest by sex,poorest female,92.31889343261719,94.78795623779297,63.47748184204102
MICS,GEO,Georgia,2005,poorest by sex,poorest male,97.43300628662109,85.19297790527344,56.08807373046875
MICS,GEO,Georgia,2005,sex,female,97.86775970458984,97.14362335205078,78.93901824951172
MICS,GEO,Georgia,2005,sex,male,98.65083312988281,93.73783111572266,78.28228759765625
MICS,GEO,Georgia,2005,total,total,98.2734375,95.42247009277344,78.61021423339844
MICS,GEO,Georgia,2005,wealth,quintile 1,95.12627410888672,89.74365234375,59.51125717163086
MICS,GEO,Georgia,2005,wealth,quintile 2,98.65846252441406,92.48922729492188,67.96253204345703
MICS,GEO,Georgia,2005,wealth,quintile 3,98.99571990966797,96.61897277832031,77.19087219238281
MICS,GEO,Georgia,2005,wealth,quintile 4,99.21231842041016,97.96452331542969,87.12674713134766
MICS,GEO,Georgia,2005,wealth,quintile 5,98.94242858886719,99.01744842529297,93.25235748291016
IHS,GEO,Georgia,2013,location,not rural,100,99.05334000000001,96.98552000000001
IHS,GEO,Georgia,2013,location,rural,100,98.26911,94.72139
IHS,GEO,Georgia,2013,poorest by sex,poorest female,100,95.53788,91.51331999999999
IHS,GEO,Georgia,2013,poorest by sex,poorest male,100,100,85.15035
IHS,GEO,Georgia,2013,sex,female,100,98.65751,96.03399999999999
IHS,GEO,Georgia,2013,sex,male,100,98.64907000000001,95.98038
IHS,GEO,Georgia,2013,total,total,100,98.65357,96.00703
IHS,GEO,Georgia,2013,wealth,quintile 1,100,97.84412999999999,89.13993000000001
IHS,GEO,Georgia,2013,wealth,quintile 2,100,96.8224,92.74928
IHS,GEO,Georgia,2013,wealth,quintile 3,100,100,98.44239999999999
IHS,GEO,Georgia,2013,wealth,quintile 4,100,100,96.79569000000001
IHS,GEO,Georgia,2013,wealth,quintile 5,100,98.89042000000001,100
IHS,GEO,Georgia,2016,location,not rural,100,100,98.96992999999999
IHS,GEO,Georgia,2016,location,rural,100,100,87.23461
IHS,GEO,Georgia,2016,poorest by sex,poorest female,100,100,
IHS,GEO,Georgia,2016,poorest by sex,poorest male,100,100,94.01135000000001
IHS,GEO,Georgia,2016,sex,female,100,100,93.48518
IHS,GEO,Georgia,2016,sex,male,100,100,96.10111000000001
IHS,GEO,Georgia,2016,total,total,100,100,94.89811999999999
IHS,GEO,Georgia,2016,wealth,quintile 1,100,100,90.1643
IHS,GEO,Georgia,2016,wealth,quintile 2,100,100,95.83359999999999
IHS,GEO,Georgia,2016,wealth,quintile 3,100,100,90.75049
IHS,GEO,Georgia,2016,wealth,quintile 4,100,100,97.97595
IHS,GEO,Georgia,2016,wealth,quintile 5,100,100,97.92252000000001
MICS,GEO,Georgia,2018,location,rural,99.98691558837891,95.13499450683594,72.39022827148438
MICS,GEO,Georgia,2018,location,urban,99.85268402099609,99.09665679931641,86.54099273681641
MICS,GEO,Georgia,2018,poorest by sex,poorest female,100,91.25371551513672,64.11703491210938
MICS,GEO,Georgia,2018,poorest by sex,poorest male,100,94.59508514404297,65.45207214355469
MICS,GEO,Georgia,2018,sex,female,99.90824127197266,97.78118896484375,85.00640106201172
MICS,GEO,Georgia,2018,sex,male,99.90456390380859,97.64838409423828,78.48179626464844
MICS,GEO,Georgia,2018,total,total,99.90618133544922,97.70301818847656,81.57969665527344
MICS,GEO,Georgia,2018,wealth,quintile 1,100,93.15760803222656,64.88829040527344
MICS,GEO,Georgia,2018,wealth,quintile 2,100,97.24974822998047,75.06825256347656
MICS,GEO,Georgia,2018,wealth,quintile 3,99.79438781738281,97.94152069091797,84.76487731933594
MICS,GEO,Georgia,2018,wealth,quintile 4,100,98.84880065917969,85.71714019775391
MICS,GEO,Georgia,2018,wealth,quintile 5,99.78639984130859,100,93.55331420898438
DHS,GHA,Ghana,2003,location,rural,47.01662445068359,36.3690185546875,2.112754344940186
DHS,GHA,Ghana,2003,location,urban,70.46250915527344,62.81197738647461,6.578296661376953
DHS,GHA,Ghana,2003,poorest by sex,poorest female,25.09792137145996,19.38807487487793,0
DHS,GHA,Ghana,2003,poorest by sex,poorest male,28.09411811828613,23.96534156799316,1.626232981681824
DHS,GHA,Ghana,2003,sex,female,58.72232818603516,47.7984504699707,4.640137195587158
DHS,GHA,Ghana,2003,sex,male,56.86544799804688,52.62033843994141,4.3092942237854
DHS,GHA,Ghana,2003,total,total,57.78324127197266,50.16787719726563,4.506617069244385
DHS,GHA,Ghana,2003,wealth,quintile 1,26.731201171875,21.88395118713379,.7578586935997009
DHS,GHA,Ghana,2003,wealth,quintile 2,44.05641555786133,34.82266235351563,1.35506796836853
DHS,GHA,Ghana,2003,wealth,quintile 3,59.94904708862305,40.12317657470703,.9527524709701538
DHS,GHA,Ghana,2003,wealth,quintile 4,67.88634490966797,59.12612152099609,2.696222066879273
DHS,GHA,Ghana,2003,wealth,quintile 5,80.79376983642578,76.84017181396484,11.3366756439209
MICS,GHA,Ghana,2006,location,rural,61.28889846801758,38.74074554443359,3.073393106460571
MICS,GHA,Ghana,2006,location,urban,81.69197845458984,72.40293121337891,10.36323356628418
MICS,GHA,Ghana,2006,poorest by sex,poorest female,36.75018692016602,16.22225761413574,0
MICS,GHA,Ghana,2006,poorest by sex,poorest male,32.51596832275391,19.58227157592773,.2906101047992706
MICS,GHA,Ghana,2006,sex,female,72.88639831542969,53.26420211791992,5.24761962890625
MICS,GHA,Ghana,2006,sex,male,68.06456756591797,54.3534049987793,8.25009822845459
MICS,GHA,Ghana,2006,total,total,70.33415222167969,53.83752059936523,6.583110809326172
MICS,GHA,Ghana,2006,wealth,quintile 1,34.06089782714844,18.08240509033203,.141571506857872
MICS,GHA,Ghana,2006,wealth,quintile 2,63.54845809936523,38.61949920654297,.6047887802124023
MICS,GHA,Ghana,2006,wealth,quintile 3,73.18042755126953,49.29339218139648,1.371859550476074
MICS,GHA,Ghana,2006,wealth,quintile 4,84.37351226806641,66.30214691162109,6.022833824157715
MICS,GHA,Ghana,2006,wealth,quintile 5,91.69905090332031,85.67081451416016,18.09548568725586
DHS,GHA,Ghana,2008,location,rural,55.59834289550781,35.24991989135742,1.657978773117065
DHS,GHA,Ghana,2008,location,urban,76.61093139648438,61.48844909667969,10.57518196105957
DHS,GHA,Ghana,2008,poorest by sex,poorest female,34.22885513305664,13.99300861358643,0
DHS,GHA,Ghana,2008,poorest by sex,poorest male,38.84486389160156,21.82668876647949,.8355658650398254
DHS,GHA,Ghana,2008,sex,female,65.91477966308594,46.11542129516602,5.138103008270264
DHS,GHA,Ghana,2008,sex,male,64.33081817626953,48.75408554077148,8.073141098022461
DHS,GHA,Ghana,2008,total,total,65.12708282470703,47.45505905151367,6.441142559051514
DHS,GHA,Ghana,2008,wealth,quintile 1,36.70856475830078,18.50416374206543,.4204974174499512
DHS,GHA,Ghana,2008,wealth,quintile 2,57.20115280151367,33.85202789306641,1.130139708518982
DHS,GHA,Ghana,2008,wealth,quintile 3,66.74185943603516,44.77690887451172,1.615981578826904
DHS,GHA,Ghana,2008,wealth,quintile 4,77.00921630859375,56.30108261108398,4.747462272644043
DHS,GHA,Ghana,2008,wealth,quintile 5,84.15692138671875,76.54987335205078,19.35030364990234
